#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
537 particlefilter 1 537 42 0.820000 1.109800  nan nan nan nan nan nan nan nan nan nan nan nan nan
1066 particlefilter 1 537 42 0.820000 1.079200  nan nan nan nan nan nan nan nan nan nan nan nan nan
1595 particlefilter 1 537 42 0.820000 1.094800  nan nan nan nan nan nan nan nan nan nan nan nan nan
2124 particlefilter 1 537 42 0.820000 1.078200  nan nan nan nan nan nan nan nan nan nan nan nan nan
2658 particlefilter 1 537 42 0.820000 1.094800  nan 0.014439 nan nan nan nan nan nan nan nan nan nan nan
3191 particlefilter 1 537 42 0.820000 1.094800  nan 0.003926 nan nan nan nan nan nan nan nan nan nan nan
3721 particlefilter 1 537 42 0.820000 1.095000  nan 0.003926 nan nan nan nan nan nan nan nan nan nan nan
4251 particlefilter 1 537 42 0.820000 1.080000  nan 0.002945 nan nan nan nan nan nan nan nan nan nan nan
4781 particlefilter 1 537 42 0.820000 1.110800  nan 0.002945 nan nan nan nan nan nan nan nan nan nan nan
5309 particlefilter 1 537 42 0.820000 1.079400  nan 0.002964 nan nan nan nan nan nan nan nan nan nan nan
5840 particlefilter 1 537 42 0.820000 1.079400  nan 0.002963 nan nan nan nan nan nan nan nan nan nan nan
6374 particlefilter 1 537 42 0.820000 1.080000  nan 0.003925 nan nan nan nan nan nan nan nan nan nan nan
6903 particlefilter 1 537 42 0.820000 1.110400  nan 0.003925 nan nan nan nan nan nan nan nan nan nan nan
7433 particlefilter 1 537 42 0.820000 1.093800  nan 0.003925 nan nan nan nan nan nan nan nan nan nan nan
7962 particlefilter 1 537 42 0.820000 1.079800  nan 0.003925 nan nan nan nan nan nan nan nan nan nan nan
8498 particlefilter 1 537 42 0.820000 1.079800  nan 0.003929 nan nan nan nan nan nan nan nan nan nan nan
9027 particlefilter 1 537 42 0.820000 1.079800  nan 0.002947 nan nan nan nan nan nan nan nan nan nan nan
9556 particlefilter 1 537 42 0.820000 1.110200  nan 0.002947 nan nan nan nan nan nan nan nan nan nan nan
10085 particlefilter 1 537 42 0.820000 1.080000  nan 0.002947 nan nan nan nan nan nan nan nan nan nan nan
10618 particlefilter 1 537 42 0.820000 1.080400  nan 0.002944 nan nan nan nan nan nan nan nan nan nan nan
11147 particlefilter 1 537 42 0.820000 1.079800  nan 0.003925 nan nan nan nan nan nan nan nan nan nan nan
11676 particlefilter 1 537 42 0.820000 1.109000  nan 0.002944 nan nan nan nan nan nan nan nan nan nan nan
12204 particlefilter 1 537 42 0.820000 1.094800  nan 0.001962 nan nan nan nan nan nan nan nan nan nan nan
12733 particlefilter 1 537 42 0.820000 1.078400  nan 0.000989 nan nan nan nan nan nan nan nan nan nan nan
13261 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
13789 particlefilter 1 537 42 0.820000 1.109400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
14317 particlefilter 1 537 42 0.820000 1.079800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
14846 particlefilter 1 537 42 0.820000 1.079200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
15372 particlefilter 1 537 42 0.820000 1.093800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
15900 particlefilter 1 537 42 0.820000 1.079000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
16429 particlefilter 1 537 42 0.820000 1.080000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
16959 particlefilter 1 537 42 0.820000 1.080200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
17488 particlefilter 1 537 42 0.820000 1.094600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
18015 particlefilter 1 537 42 0.820000 1.079200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
18544 particlefilter 1 537 42 0.820000 1.095000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
19072 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
19603 particlefilter 1 537 42 0.820000 1.109400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
20131 particlefilter 1 537 42 0.820000 1.094800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
20660 particlefilter 1 537 42 0.820000 1.109800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
21190 particlefilter 1 537 42 0.820000 1.140400  nan 0.002145 nan nan nan nan nan nan nan nan nan nan nan
21721 particlefilter 1 537 42 0.820000 1.094600  nan 0.002140 nan nan nan nan nan nan nan nan nan nan nan
22250 particlefilter 1 537 42 0.820000 1.110000  nan 0.002140 nan nan nan nan nan nan nan nan nan nan nan
22781 particlefilter 1 537 42 0.820000 1.094400  nan 0.002140 nan nan nan nan nan nan nan nan nan nan nan
23309 particlefilter 1 537 42 0.820000 1.094400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
23837 particlefilter 1 537 42 0.820000 1.079400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
24365 particlefilter 1 537 42 0.820000 1.080600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
24893 particlefilter 1 537 42 0.820000 1.078800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
25421 particlefilter 1 537 42 0.820000 1.095000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
25949 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
26481 particlefilter 1 537 42 0.820000 1.079400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
27011 particlefilter 1 537 42 0.820000 1.079800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
27540 particlefilter 1 537 42 0.820000 1.094600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
28069 particlefilter 1 537 42 0.820000 1.079000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
28596 particlefilter 1 537 42 0.820000 1.095000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
29125 particlefilter 1 537 42 0.820000 1.095000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
29653 particlefilter 1 537 42 0.820000 1.078400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
30181 particlefilter 1 537 42 0.820000 1.080000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
30709 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
31237 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
31765 particlefilter 1 537 42 0.820000 1.078200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
32294 particlefilter 1 537 42 0.820000 1.095200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
32822 particlefilter 1 537 42 0.820000 1.094000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
33350 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
33878 particlefilter 1 537 42 0.820000 1.078400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
34410 particlefilter 1 537 42 0.820000 1.079800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
34938 particlefilter 1 537 42 0.820000 1.078800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
35467 particlefilter 1 537 42 0.820000 1.095200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
35995 particlefilter 1 537 42 0.820000 1.095000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
36524 particlefilter 1 537 42 0.820000 1.078800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
37053 particlefilter 1 537 42 0.820000 1.078800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
37581 particlefilter 1 537 42 0.820000 1.094600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
38111 particlefilter 1 537 42 0.820000 1.079000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
38640 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
39169 particlefilter 1 537 42 0.820000 1.078800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
39697 particlefilter 1 537 42 0.820000 1.094800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
40227 particlefilter 1 537 42 0.820000 1.078600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
40755 particlefilter 1 537 42 0.820000 1.125200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
41283 particlefilter 1 537 42 0.820000 1.079400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
41813 particlefilter 1 537 42 0.820000 1.079800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
42341 particlefilter 1 537 42 0.820000 1.109800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
42870 particlefilter 1 537 42 0.820000 1.094200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
43398 particlefilter 1 537 42 0.820000 1.079000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
43925 particlefilter 1 537 42 0.820000 1.080000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
44456 particlefilter 1 537 42 0.820000 1.078400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
44984 particlefilter 1 537 42 0.820000 1.095000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
45515 particlefilter 1 537 42 0.820000 1.079000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
46044 particlefilter 1 537 42 0.820000 1.079000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
46573 particlefilter 1 537 42 0.820000 1.078400  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
47103 particlefilter 1 537 42 0.820000 1.078600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
47632 particlefilter 1 537 42 0.820000 1.094800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
48160 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
48688 particlefilter 1 537 42 0.820000 1.079800  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
49216 particlefilter 1 537 42 0.820000 1.080000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
49744 particlefilter 1 537 42 0.820000 1.079600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
50272 particlefilter 1 537 42 0.820000 1.094600  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
50802 particlefilter 1 537 42 0.820000 1.095200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
51331 particlefilter 1 537 42 0.820000 1.079200  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
51859 particlefilter 1 537 42 0.820000 1.110000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
52387 particlefilter 1 537 42 0.820000 1.080000  nan 0.000000 nan nan nan nan nan nan nan nan nan nan nan
