#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
532 particlefilter 1 537 42 0.820000 1.078800  nan nan nan nan nan nan nan nan nan nan nan nan nan
1061 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan nan nan 2.622797 nan nan
1591 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan nan nan 0.159936 nan nan
2121 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan nan nan 0.197842 nan nan
2657 particlefilter 1 537 42 0.820000 1.094000  nan nan nan nan nan nan nan nan nan nan 0.156800 nan nan
3186 particlefilter 1 537 42 0.820000 1.079400  nan nan nan nan nan nan nan nan nan nan 0.196974 nan nan
3716 particlefilter 1 537 41 0.820000 1.079800  nan nan nan nan nan nan nan nan nan nan 0.163115 nan nan
4249 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan 0.000000 nan nan
4778 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan 0.197482 nan nan
5309 particlefilter 1 537 41 0.820000 1.110600  nan nan nan nan nan nan nan nan nan nan 0.160051 nan nan
5837 particlefilter 1 537 41 0.820000 1.080000  nan nan nan nan nan nan nan nan nan nan 0.196073 nan nan
6367 particlefilter 1 537 41 0.820000 1.094200  nan nan nan nan nan nan nan nan nan nan 0.159310 nan nan
6896 particlefilter 1 537 41 0.820000 1.078600  nan nan nan nan nan nan nan nan nan nan 0.173500 nan nan
7425 particlefilter 1 537 42 0.820000 1.079200  nan nan nan nan nan nan nan nan nan nan 0.156129 nan nan
7953 particlefilter 1 537 41 0.820000 1.095200  nan nan nan nan nan nan nan nan nan nan 0.200203 nan nan
8484 particlefilter 1 537 41 0.820000 1.094200  nan nan nan nan nan nan nan nan nan nan 0.161604 nan nan
9013 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan nan nan 0.000000 nan nan
