#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
535 particlefilter 1 537 42 0.820000 1.140600  nan nan nan nan nan nan nan nan nan nan nan nan nan
1074 particlefilter 1 537 41 0.820000 1.078800  nan nan nan nan nan nan nan nan nan nan nan 191.052662 nan
1604 particlefilter 1 537 42 0.820000 1.079400  nan nan nan nan nan nan nan nan nan nan nan 18.442202 nan
2133 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan nan nan nan 16.213377 nan
2663 particlefilter 1 537 41 0.820000 1.078600  nan nan nan nan nan nan nan nan nan nan nan 17.184640 nan
3193 particlefilter 1 537 41 0.820000 1.080400  nan nan nan nan nan nan nan nan nan nan nan 14.846166 nan
3723 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan nan 18.472612 nan
4253 particlefilter 1 537 41 0.820000 1.078800  nan nan nan nan nan nan nan nan nan nan nan 0.000000 nan
4781 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan nan 16.257761 nan
5310 particlefilter 1 537 41 0.820000 1.078800  nan nan nan nan nan nan nan nan nan nan nan 19.618549 nan
5839 particlefilter 1 537 41 0.820000 1.078600  nan nan nan nan nan nan nan nan nan nan nan 16.096678 nan
6370 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan nan 18.702820 nan
6899 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan nan 16.146748 nan
7428 particlefilter 1 537 41 0.820000 1.078600  nan nan nan nan nan nan nan nan nan nan nan 19.041257 nan
7957 particlefilter 1 537 42 0.820000 1.078400  nan nan nan nan nan nan nan nan nan nan nan 16.137274 nan
