#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
546 particlefilter 1 537 42 0.820000 1.141400  nan nan nan nan nan nan nan nan nan nan nan nan nan
1078 particlefilter 1 537 42 0.820000 1.080000  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
1607 particlefilter 1 537 42 0.820000 1.094200  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
2139 particlefilter 1 537 42 0.820000 1.094200  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
2669 particlefilter 1 537 42 0.820000 1.078800  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
3198 particlefilter 1 537 42 0.820000 1.079200  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
3727 particlefilter 1 537 42 0.820000 1.095000  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
4256 particlefilter 1 537 42 0.820000 1.079600  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
4785 particlefilter 1 537 42 0.820000 1.079400  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
5314 particlefilter 1 537 42 0.820000 1.079600  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
5844 particlefilter 1 537 42 0.820000 1.094600  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
6374 particlefilter 1 537 42 0.820000 1.079200  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
6900 particlefilter 1 537 42 0.820000 1.095000  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
7429 particlefilter 1 537 42 0.820000 1.079400  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
7959 particlefilter 1 537 42 0.820000 1.094400  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
8487 particlefilter 1 537 42 0.820000 1.094000  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
9016 particlefilter 1 537 42 0.820000 1.094600  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
9544 particlefilter 1 537 42 0.820000 1.094800  0.000000 nan nan nan nan nan nan nan nan nan nan nan nan
