#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
535 particlefilter 1 537 41 0.820000 1.203400  nan nan nan nan nan nan nan nan nan nan nan nan nan
1065 particlefilter 1 537 41 0.820000 1.080400  nan nan nan nan nan nan nan nan nan nan nan nan nan
1594 particlefilter 1 537 42 0.820000 1.095600  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
2127 particlefilter 1 537 41 0.820000 1.078400  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
2659 particlefilter 1 537 41 0.820000 1.079800  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
3189 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
3717 particlefilter 1 537 41 0.820000 1.078600  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
4249 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
4781 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
5316 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
5846 particlefilter 1 537 41 0.820000 1.094400  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
6382 particlefilter 1 537 41 0.820000 1.094800  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
6912 particlefilter 1 537 42 0.820000 1.079000  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
7442 particlefilter 1 537 42 0.820000 1.094000  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
7976 particlefilter 1 537 42 0.820000 1.079400  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
8507 particlefilter 1 537 42 0.820000 1.079400  nan nan nan nan nan nan 0.000000 nan nan nan nan nan nan
