#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
529 particlefilter 1 537 41 0.820000 1.249000  nan nan nan nan nan nan nan nan nan nan nan nan nan
1059 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan nan nan nan
1589 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan 3.205329 nan nan nan nan
2119 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.502697 nan nan nan nan
2651 particlefilter 1 537 41 0.820000 1.079800  nan nan nan nan nan nan nan nan 0.501247 nan nan nan nan
3182 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.501337 nan nan nan nan
3712 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.502585 nan nan nan nan
4244 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.232025 nan nan nan nan
4774 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan 0.270001 nan nan nan nan
5304 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.499656 nan nan nan nan
5835 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan 0.502380 nan nan nan nan
6366 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.500458 nan nan nan nan
6897 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.500458 nan nan nan nan
7426 particlefilter 1 537 42 0.820000 1.079800  nan nan nan nan nan nan nan nan 0.501538 nan nan nan nan
7955 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.501897 nan nan nan nan
8488 particlefilter 1 537 41 0.820000 1.078600  nan nan nan nan nan nan nan nan 0.295381 nan nan nan nan
9017 particlefilter 1 537 42 0.820000 1.079800  nan nan nan nan nan nan nan nan 0.230946 nan nan nan nan
9546 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.478350 nan nan nan nan
10075 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.504360 nan nan nan nan
10607 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.501217 nan nan nan nan
11136 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.501128 nan nan nan nan
11665 particlefilter 1 537 41 0.820000 1.079800  nan nan nan nan nan nan nan nan 0.232801 nan nan nan nan
12206 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
12734 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
13263 particlefilter 1 537 42 0.820000 1.080000  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
13792 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
14321 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
14849 particlefilter 1 537 42 0.820000 1.078800  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
15378 particlefilter 1 537 42 0.820000 1.080000  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
15906 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
16434 particlefilter 1 537 41 0.820000 1.079800  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
16963 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
17492 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
18020 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
18550 particlefilter 1 537 41 0.820000 1.078800  nan nan nan nan nan nan nan nan 0.461341 nan nan nan nan
19081 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.460590 nan nan nan nan
19623 particlefilter 1 537 42 0.820000 1.079000  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
20157 particlefilter 1 537 42 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
20686 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
21216 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
21747 particlefilter 1 537 42 0.820000 1.080000  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
22275 particlefilter 1 537 42 0.820000 1.078400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
22809 particlefilter 1 537 42 0.820000 1.079600  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
23345 particlefilter 1 537 42 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
23874 particlefilter 1 537 42 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
24410 particlefilter 1 537 42 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
24940 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
25469 particlefilter 1 537 42 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
25998 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
26527 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
27055 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
27584 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
28113 particlefilter 1 537 41 0.820000 1.078800  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
28641 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
29169 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
29698 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
30228 particlefilter 1 537 41 0.820000 1.079000  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
30756 particlefilter 1 537 42 0.820000 1.079200  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
31286 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan 0.000000 nan nan nan nan
