#Timestamp	Benchmark	Run(#)	GPU Frequency (MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Power(W)	inst_executed_cs	sm_inst_executed_texture	sm_inst_executed_global_loads	m_inst_executed_global_stores	threads_launched	gpu_busy	sm_executed_ipc	sm_issued_ipc	l2_write_bytes	l2_read_bytes	sm_active_cycles	sm_active_warps	sm_warps_launched
535 particlefilter 1 537 42 0.820000 1.140800  nan nan nan nan nan nan nan nan nan nan nan nan nan
1064 particlefilter 1 537 41 0.820000 1.110600  nan nan nan nan nan nan nan nan nan nan nan nan 0.046214
1593 particlefilter 1 537 41 0.820000 1.078400  nan nan nan nan nan nan nan nan nan nan nan nan 0.003946
2122 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan nan nan nan nan 0.003942
2660 particlefilter 1 537 41 0.820000 1.078800  nan nan nan nan nan nan nan nan nan nan nan nan 0.003883
3190 particlefilter 1 537 42 0.820000 1.079400  nan nan nan nan nan nan nan nan nan nan nan nan 0.003937
3720 particlefilter 1 537 42 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan nan nan 0.003937
4251 particlefilter 1 537 41 0.820000 1.080000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
4780 particlefilter 1 537 41 0.820000 1.078200  nan nan nan nan nan nan nan nan nan nan nan nan 0.003936
5310 particlefilter 1 537 41 0.820000 1.079600  nan nan nan nan nan nan nan nan nan nan nan nan 0.003949
5839 particlefilter 1 537 41 0.820000 1.079200  nan nan nan nan nan nan nan nan nan nan nan nan 0.003947
6368 particlefilter 1 537 41 0.820000 1.079400  nan nan nan nan nan nan nan nan nan nan nan nan 0.003942
6899 particlefilter 1 537 42 0.820000 1.079200  nan nan nan nan nan nan nan nan nan nan nan nan 0.003920
7430 particlefilter 1 537 41 0.820000 1.094400  nan nan nan nan nan nan nan nan nan nan nan nan 0.003923
7960 particlefilter 1 537 42 0.820000 1.079000  nan nan nan nan nan nan nan nan nan nan nan nan 0.003941
8489 particlefilter 1 537 41 0.820000 1.110000  nan nan nan nan nan nan nan nan nan nan nan nan 0.000000
9018 particlefilter 1 537 41 0.820000 1.094400  nan nan nan nan nan nan nan nan nan nan nan nan 0.003945
